,loss,categorical_accuracy,auc_10,val_loss,val_categorical_accuracy,val_auc_10
0,0.46275246143341064,0.8943687677383423,0.9677699208259583,0.2221684753894806,0.9238996505737305,0.984550952911377
1,0.07064324617385864,0.9770088791847229,0.9978089928627014,0.2796486020088196,0.9210201501846313,0.9787556529045105
2,0.022228170186281204,0.9938294291496277,0.9998007416725159,0.24566422402858734,0.9238996505737305,0.9851626753807068
3,0.015421958640217781,0.9979431629180908,0.9997203350067139,0.8782273530960083,0.9259563684463501,0.9803245067596436
4,0.010187933221459389,0.9981716871261597,0.9998433589935303,0.25416189432144165,0.9259563684463501,0.9846174716949463
5,0.004694195929914713,0.9998628497123718,0.9998931884765625,0.2750346064567566,0.9267790913581848,0.9829766750335693
6,0.00253569008782506,0.9998628497123718,0.9998947381973267,0.273166686296463,0.9313039779663086,0.9829207062721252
