,loss,categorical_accuracy,auc,val_loss,val_categorical_accuracy,val_auc
0,0.3727373778820038,0.8958314061164856,0.9727157950401306,0.25839951634407043,0.893048107624054,0.9805353283882141
1,0.16696029901504517,0.9396654367446899,0.9910464286804199,0.1978399157524109,0.9243109822273254,0.9875575304031372
2,0.09168079495429993,0.9671816229820251,0.997079610824585,0.2457316368818283,0.9210201501846313,0.9833676815032959
3,0.0385669469833374,0.9882530570030212,0.9992937445640564,0.2650258541107178,0.9284245371818542,0.9815019369125366
4,0.015451110899448395,0.9958862662315369,0.9997751116752625,0.265882283449173,0.9313039779663086,0.9814179539680481
5,0.005288232117891312,0.9990858435630798,0.9999244809150696,0.2905442416667938,0.9300699234008789,0.981458842754364
6,0.0024453457444906235,0.9998171925544739,0.9999295473098755,0.3010185658931732,0.9350061416625977,0.9812532663345337
