,loss,categorical_accuracy,auc_14,val_loss,val_categorical_accuracy,val_auc_14
0,0.47080931067466736,0.8914891481399536,0.9706551432609558,0.2310752421617508,0.9132044315338135,0.9844265580177307
1,0.18720315396785736,0.930615246295929,0.9888551831245422,0.21632282435894012,0.9164952635765076,0.9856030941009521
2,0.1362779438495636,0.9494011998176575,0.9936094284057617,0.23662559688091278,0.9148498773574829,0.9835226535797119
3,0.06373541802167892,0.977557361125946,0.9984414577484131,0.302492618560791,0.9115590453147888,0.9793252944946289
4,0.037691302597522736,0.9870189428329468,0.9993535280227661,0.37281927466392517,0.9132044315338135,0.9723440408706665
5,0.01831955462694168,0.9941036701202393,0.999769389629364,0.34100791811943054,0.9193747639656067,0.9782628417015076
6,0.00837882049381733,0.9980802536010742,0.9998804926872253,0.3466617465019226,0.9206088185310364,0.9761120676994324
